x0,y0,x1,y1,delta_t,x_impact,t_impact
0.0,0.0,167.770148026095,127.02930061775459,1.0,4512.668123213049,26.897920615240487
0.0,0.0,76.91170032820025,191.2407212532796,1.0,3075.616907989998,39.98893399659115
0.0,0.0,39.63668734649563,93.80567647462372,1.0,797.668546622985,20.12450081032084
0.0,0.0,163.33816661207152,99.510397705064,1.0,3477.0682216545265,21.287542855262792
0.0,0.0,201.9552707739494,196.08274970461318,1.0,8275.338514544734,40.97609576036966
0.0,0.0,146.97387825207906,98.17519046182576,1.0,3088.704457316514,21.015329350015445
0.0,0.0,185.98749980794193,121.69149456675021,1.0,4800.278391217039,25.80968288822634
0.0,0.0,237.58505447171802,90.33561943636158,1.0,4613.200358146408,19.417047795384622
0.0,0.0,163.41070104146186,193.17454887347893,1.0,6599.045452271498,40.38319039214657
0.0,0.0,143.8105760796507,139.5795793237031,1.0,4236.169334794644,29.456591095556185
0.0,0.0,250.78247188371645,99.3518522293502,1.0,5330.436516389765,21.255219618623894
0.0,0.0,147.91483567578106,94.61081582923508,1.0,3000.99195627372,20.28864746773396
0.0,0.0,115.55866486550748,247.65182284601786,1.0,5950.077319217191,51.48966826626256
0.0,0.0,125.57963267515082,73.49912088642617,1.0,2007.3314375403706,15.984530252074652
0.0,0.0,138.73170614646315,66.5304210401426,1.0,2020.460314004064,14.563796338459245
0.0,0.0,78.93972627446301,72.59478459508489,1.0,1247.2603021948719,15.800159958223219
0.0,0.0,91.66505060141002,237.4559091940611,1.0,4529.260959241049,49.410990661378406
0.0,0.0,155.36681751846976,92.56686397240719,1.0,3087.4400209961454,19.871939647789436
0.0,0.0,86.52042957509131,112.47752311739865,1.0,2070.53747700824,23.931197373577703
0.0,0.0,77.3824487182343,119.32316527235628,1.0,1959.8531352800092,25.32684307285551
0.0,0.0,237.99661051283513,143.1304187196219,1.0,7182.85991663982,30.1805135004326
0.0,0.0,147.59367908341983,217.3323635868678,1.0,6687.22326637828,45.308331006497006
0.0,0.0,165.15381872473802,125.94342076500575,1.0,4405.732184187973,26.67653838226417
0.0,0.0,138.60725560215553,170.06974516804874,1.0,4944.49933280933,35.672730921110855
0.0,0.0,120.83606295278778,147.97095817261751,1.0,3766.142488422867,31.16737169676198
0.0,0.0,122.1031090766067,125.07038113582956,1.0,3235.5551763714016,26.49854865154527
0.0,0.0,257.5761334999283,112.55787712196599,1.0,6168.324917197387,23.947579433632207
0.0,0.0,59.19386188139979,105.32991691748589,1.0,1330.322211319315,22.473989177876838
0.0,0.0,148.53427893671966,103.16603313261405,1.0,3272.6305770232757,22.03283040420266
0.0,0.0,147.2658789327206,77.82439960581182,1.0,2483.8364416974814,16.866340388544714
0.0,0.0,185.043218153303,70.00295571222428,1.0,2825.934595366988,15.27175447751769
0.0,0.0,124.27290584721558,140.82968069778494,1.0,3692.328695826677,29.711453761016294
0.0,0.0,120.12778595969938,159.69983027161462,1.0,4031.317801998199,33.558579056394414
0.0,0.0,119.61920863473262,40.60430478715311,1.0,1109.8444493692361,9.278145726228972
0.0,0.0,141.75983622971245,139.87889729409903,1.0,4184.412144569008,29.517614127237316
0.0,0.0,126.83987602521341,72.29003648846998,1.0,1996.2097569743848,15.738029865131494
0.0,0.0,83.77557637675763,103.32636611473569,1.0,1848.551494048085,22.065518066205033
0.0,0.0,99.0710812727492,49.376015501928514,1.0,1096.3667478815328,11.066465953502245
0.0,0.0,146.47692566603553,200.80394392992224,1.0,6143.0405074132295,41.93862261568241
0.0,0.0,143.46294930980272,112.67188054127479,1.0,3438.9247814674077,23.970821720953065
0.0,0.0,88.63447993898352,202.25911014410136,1.0,3743.503193607487,42.23529258799212
0.0,0.0,218.99936109755538,106.08462338843772,1.0,4955.485547507879,22.627853901822164
0.0,0.0,188.2366614303984,137.21632555316512,1.0,5454.116990864541,28.974786045497474
0.0,0.0,174.93783349433807,79.1879262331313,1.0,2999.1915040618096,17.144327468528296
0.0,0.0,71.56309440943069,157.61661526127145,1.0,2371.162017638235,33.13386651605942
0.0,0.0,77.16450503782698,152.3777698579039,1.0,2474.3419137744354,32.06580425237592
0.0,0.0,191.44783184091202,118.9343235554871,1.0,4833.592251038366,25.247568512841404
0.0,0.0,119.73864975673172,153.98895236887856,1.0,3878.847565985721,32.39428182851754
0.0,0.0,131.38614749981235,230.77273154810112,1.0,6312.902996860345,48.04846718615721
0.0,0.0,184.82512967653835,198.64325783711044,1.0,7669.89462796685,41.49811576699499
0.0,0.0,92.34632043650426,92.3483080359135,1.0,1830.985758897966,19.82738186257156
0.0,0.0,107.80220986228406,62.69983653686606,1.0,1485.8207494500803,13.782841291919686
0.0,0.0,205.46960360204125,89.40561519755798,1.0,3950.6553965559397,19.2274444847213
0.0,0.0,68.0751965190687,140.16145233550225,1.0,2013.3388891056936,29.57521964026549
0.0,0.0,43.7971959248418,89.10792062021618,1.0,839.450010982713,19.166752420023684
0.0,0.0,172.30117300732823,212.91475187598962,1.0,7651.498216594943,44.407696610803185
0.0,0.0,116.17978793495426,82.48862615302413,1.0,2070.0046795769654,17.817253038333156
0.0,0.0,226.90489550144906,168.95671415470673,1.0,8042.828559016623,35.44581328332451
0.0,0.0,135.1051789640878,197.65969658973455,1.0,5579.5187736110565,41.29759359627616
0.0,0.0,107.30090441171083,223.69567658660796,1.0,5000.827593653831,46.605642525302336
0.0,0.0,60.71915145048143,121.56679072958768,1.0,1565.5983314013104,25.784259068213593
0.0,0.0,75.6412861088934,120.95227638902968,1.0,1940.8779311373428,25.658975818354673
0.0,0.0,125.46548221755747,156.27169115585505,1.0,4122.754592884747,32.859671999154955
0.0,0.0,122.60042794435813,50.21181726241917,1.0,1377.6443187163252,11.236863865936629
0.0,0.0,142.1231631647325,70.92253428129526,1.0,2197.114990222196,15.459232269377218
0.0,0.0,69.6208214427034,143.90684539104774,1.0,2112.212623145631,30.338806399805858
0.0,0.0,84.23206308254332,96.63034115065693,1.0,1743.6353233251152,20.700375362009567
0.0,0.0,132.13960647838294,44.39446795196859,1.0,1328.1166757934313,10.050859929045584
0.0,0.0,233.42485891035656,104.30795355586241,1.0,5197.353369003162,22.26563782994137
0.0,0.0,79.97966146776683,101.90916612277515,1.0,1741.6841684936524,21.776588404235504
0.0,0.0,99.1568631720158,31.681952396522156,1.0,739.6223104307855,7.45911363843469
0.0,0.0,199.3574210914439,101.27561081659505,1.0,4315.574463264151,21.647423204198784
0.0,0.0,199.67231582561087,212.51628010407853,1.0,8850.766668328271,44.32645873681519
0.0,0.0,96.31369548925468,130.59528887797973,1.0,2660.6592378592827,27.624931473594234
0.0,0.0,75.15462846753113,93.38628640829428,1.0,1506.0234682183586,20.03899824837804
0.0,0.0,183.08814459680897,106.03594086673422,1.0,4141.074622449473,22.617928820944794
0.0,0.0,158.8724455360964,227.2002190969397,1.0,7517.864175254285,47.32012621752083
0.0,0.0,218.11530215301616,130.66159302110415,1.0,6028.368684740693,27.638449137839785
0.0,0.0,181.00305820873223,127.90903507393506,1.0,4901.069627201645,27.077275244431203
0.0,0.0,88.00644315193269,132.3085185403967,1.0,2461.911053843442,27.97421376970371
0.0,0.0,126.90424603617,160.37017707337262,1.0,4276.069670742271,33.695245071023976
0.0,0.0,54.67236747272322,99.946088357171,1.0,1168.6966835021865,21.37636867628359
0.0,0.0,142.29338135266536,183.1085265360397,1.0,5454.246774893408,38.33099419694999
0.0,0.0,162.62532230845056,178.36369553971156,1.0,6076.2753682354505,37.36364842807575
0.0,0.0,266.23338132450436,117.45713839895039,1.0,6641.566942313871,24.946409459520975
0.0,0.0,119.20711118054443,89.5292648165832,1.0,2295.0531916908067,19.252653377488926
0.0,0.0,86.70554354902508,51.96354188164742,1.0,1005.2635748600891,11.59399426741028
0.0,0.0,176.95835454395242,106.52938963069248,1.0,4020.2336857608593,22.718529996063705
0.0,0.0,87.86776035131237,219.89043934639122,1.0,4026.966726311249,45.82985511649158
0.0,0.0,198.6975294721438,159.792753276281,1.0,6671.770985853152,33.57752360372701
0.0,0.0,59.508708284202505,120.43319021400379,1.0,1520.6348212670816,25.553147851988538
0.0,0.0,94.72194296538984,114.41998003480623,1.0,2304.3208875032,24.327213055006364
0.0,0.0,102.05219766668219,170.02059626523385,1.0,3639.4580075477857,35.66271075743809
0.0,0.0,117.19406098395379,112.82970300214056,1.0,2813.0087591356873,24.00299755395322
0.0,0.0,179.0693679632206,199.97013676068138,1.0,7479.4824161291735,41.7686313477434
0.0,0.0,138.60672621174282,131.90336571362593,1.0,3865.9652782761536,27.891613805020576
0.0,0.0,225.63117392417098,124.11732148678973,1.0,5935.057667581275,26.304244951435216
0.0,0.0,120.47129216961629,174.5280806534306,1.0,4407.040791904947,36.581667819251905
0.0,0.0,210.99189776342754,137.61783825932767,1.0,6130.71643607861,29.056643885693713
0.0,0.0,155.24755743958522,55.36081127750493,1.0,1907.4658507538531,12.286607803772666
0.0,0.0,162.9364603504439,205.70962136936524,1.0,6996.28968480598,42.93876072769933
0.0,0.0,135.68017933661804,69.85715497098799,1.0,2068.04130357914,15.24202955575698
0.0,0.0,81.67159522831628,187.71550559869866,1.0,3207.2627861224355,39.270235596064964
0.0,0.0,54.195114199873515,127.21288638703788,1.0,1459.764310008447,26.935348906633614
0.0,0.0,80.15447795709348,172.9751266001062,1.0,2906.807071676495,36.26506148829892
0.0,0.0,128.04800978454668,96.9779432653035,1.0,2659.7162316236486,20.77124225592324
0.0,0.0,143.37261535194716,49.47936530086149,1.0,1589.6490698145149,11.087536248901424
0.0,0.0,117.38645992136023,263.9857226958189,1.0,6435.092771245326,54.81971920404054
0.0,0.0,99.01174781916231,82.41387987805908,1.0,1762.608545226934,17.80201424629135
0.0,0.0,95.0601964122749,234.36863316812634,1.0,4637.186251832967,48.781576588812705
0.0,0.0,110.3256193213126,270.6636535142946,1.0,6198.222704282315,56.1811729896625
0.0,0.0,47.77036959058817,87.45242472039801,1.0,899.4797784563378,18.829240513842613
0.0,0.0,197.1011557171109,131.6885723229982,1.0,5488.838117918801,27.847823103567418
0.0,0.0,116.60174695084022,90.37920690677629,1.0,2265.0978556891805,19.425934129821872
0.0,0.0,49.81876591098847,91.02817514286649,1.0,974.36746086449,19.558241619340773
0.0,0.0,146.37517622212033,100.8432456473038,1.0,3155.742730235303,21.559275361325952
0.0,0.0,252.3193990371511,131.94867139685434,1.0,7039.925815062597,27.900850437686916
0.0,0.0,68.69959496874284,70.96664242079622,1.0,1062.6607755192636,15.468224754494642
0.0,0.0,85.68574172848297,195.08941195358761,1.0,3493.714481099885,40.773580418672296
0.0,0.0,115.44320277601017,158.75520660668136,1.0,3851.877353243391,33.365995230719946
0.0,0.0,181.99539440782303,200.82550073372042,1.0,7633.436008716079,41.94301747884208
0.0,0.0,105.97836542285822,44.19597926539085,1.0,1060.8851219587718,10.010393326277441
0.0,0.0,149.510408943303,178.08895615591982,1.0,5577.879963103859,37.30763632128844
0.0,0.0,82.6462363219909,216.17407100234718,1.0,3725.046513334595,45.07218572932664
0.0,0.0,208.32380127386259,101.26051820566256,1.0,4509.0324804919655,21.644346219299198
0.0,0.0,200.6882043880332,202.3084079413959,1.0,8478.14205196407,42.24534310731823
0.0,0.0,116.54559737720112,232.66509093851153,1.0,5644.800849619739,48.434269304487565
0.0,0.0,58.97491157499521,86.04189243945738,1.0,1093.4933618017533,18.5416702221116
0.0,0.0,111.81198879652422,153.89725212087546,1.0,3619.9787227323427,32.375586568985824
0.0,0.0,102.68979567271708,142.42997042572148,1.0,3084.5663625816824,30.037710586283684
0.0,0.0,127.72522862207761,94.79357956402372,1.0,2596.131267708731,20.32590816799668
0.0,0.0,156.46573407391404,103.35457992615764,1.0,3453.397480872543,22.07127011746333
0.0,0.0,87.16540200083402,148.95911849521494,1.0,2734.276807775611,31.3688314974954
0.0,0.0,91.80457545506957,157.3965094200694,1.0,3037.7209312999894,33.08899274619152
0.0,0.0,132.68470300724962,259.5253240357211,1.0,7153.080328397642,53.91036167904609
0.0,0.0,48.51728349917751,102.35927345748472,1.0,1060.9931018695386,21.86835340621503
0.0,0.0,199.13315357078335,198.20977797994908,1.0,8246.052247905558,41.40974066869502
0.0,0.0,138.44285136579873,133.90471681826364,1.0,3917.8823636288453,28.29963645632286
0.0,0.0,112.66367003800775,189.56546774865575,1.0,4466.820919586458,39.64739403642319
0.0,0.0,161.9594600672485,206.15092216737085,1.0,6968.909928281876,43.02873030935185
0.0,0.0,98.46615395296084,136.23422738565742,1.0,2833.3204673920673,28.774562158136067
0.0,0.0,93.63325280327797,155.9061036324282,1.0,3069.7791478061736,32.785138355235105
0.0,0.0,78.31079434082325,159.2789642853386,1.0,2621.2796455066705,33.4727755933412
0.0,0.0,139.90223975461763,100.13564824200073,1.0,2996.0085533808033,21.41501493211024
0.0,0.0,222.25882712900798,173.66254363052653,1.0,8091.378758537978,36.40520767187085
0.0,0.0,241.47048507920636,106.15440331130728,1.0,5467.394085665358,22.642080185791492
0.0,0.0,80.04586285239596,86.89859114075885,1.0,1498.1646617350898,18.716328469063985
0.0,0.0,112.9290579509143,40.25680181788962,1.0,1039.7716074740395,9.207299045441308
0.0,0.0,135.10026852434163,122.31760376360715,1.0,3504.1402509335862,25.937330023161497
0.0,0.0,81.45436067000051,82.84927805244492,1.0,1457.282082531979,17.89078043882669
0.0,0.0,184.83658479461846,121.30994030740432,1.0,4756.195416203312,25.73189404840047
0.0,0.0,83.53764565010287,93.04915851103831,1.0,1668.2690690416161,19.970266770853886
0.0,0.0,190.21407585767227,70.1182562648203,1.0,2909.373977216333,15.295261216069377
0.0,0.0,94.14491825113141,32.87882395981053,1.0,725.2099934580027,7.703124150827835
0.0,0.0,78.8543808198628,138.11657346061747,1.0,2299.2614921752315,29.158322825813958
0.0,0.0,185.50367250612163,140.07605904834458,1.0,5483.082343994861,29.5578102035361
0.0,0.0,176.354734810789,82.45810975008936,1.0,3141.059745611186,17.811031549457567
0.0,0.0,204.96172448614084,208.172259286616,1.0,8903.706934182545,43.44082758136921
0.0,0.0,143.59477053918167,229.4174094454958,1.0,6859.831318351507,47.77215279215001
0.0,0.0,147.59520815095848,83.04816178004917,1.0,2646.5780265976114,17.931327580030413
0.0,0.0,68.44308066541875,80.05244455974605,1.0,1185.4738493640243,17.3205799306312
0.0,0.0,245.3446693642401,105.70421660061197,1.0,5532.595652500461,22.550299001144133
0.0,0.0,260.60330329951023,103.48877036415193,1.0,5758.975456470244,22.098628004923942
0.0,0.0,181.58536897831385,186.89964609325813,1.0,7100.696724281179,39.10390338292724
0.0,0.0,85.60124474533646,86.99316118995229,1.0,1603.7914347945946,18.735608805290987
0.0,0.0,184.97074022587023,230.7553811767029,1.0,8886.906248351777,48.04492990350722
0.0,0.0,84.16918503030404,121.32316301795554,1.0,2166.0594513952456,25.73458980998074
0.0,0.0,88.5699806960565,223.35464439923703,1.0,4121.70281307424,46.53611506610337
0.0,0.0,196.27363386979056,197.03347866778,1.0,8080.570647556036,41.169924295164115
0.0,0.0,118.81314703069684,81.88703477481022,1.0,2102.3516388976304,17.69460443930891
0.0,0.0,141.8492678215928,238.4187996812552,1.0,7036.758986412632,49.607298609837954
0.0,0.0,134.93810927386707,84.54959042344636,1.0,2460.924219695826,18.237429240254098
0.0,0.0,219.61503200513783,192.48060698946918,1.0,8837.685299968569,40.24171396319453
0.0,0.0,142.82878938914257,58.4560740078476,1.0,1845.0123333204363,12.917650154505116
0.0,0.0,270.8904650088237,100.53400528211954,1.0,5823.123582251004,21.49622941531489
0.0,0.0,41.23494794406858,97.83810823274565,1.0,863.7322567969563,20.946607183026636
