x_impact_pred,t_impact_pred,intercept_window,distance_to_cover,t_needed,Interception
2324.6543393317843,18.229899883721806,14.229899883721806,2324.6543393317843,7.748847797772615,Possible
-6749.457725705879,45.41653653763026,41.41653653763026,6749.457725705879,22.498192419019595,Possible
-1330.6206426985946,15.923659968097112,11.923659968097112,1330.6206426985946,4.435402142328648,Possible
3770.064367549338,34.84579350195358,30.84579350195358,3770.064367549338,12.56688122516446,Possible
6455.253036995679,41.295606674798854,37.295606674798854,6455.253036995679,21.51751012331893,Possible
-4602.543173765025,20.071794276360166,16.071794276360166,4602.543173765025,15.34181057921675,Possible
1217.3503706943632,13.7510067531249,9.7510067531249,1217.3503706943632,4.05783456898121,Possible
-4259.052825767471,23.12012308630403,19.12012308630403,4259.052825767471,14.196842752558238,Possible
-908.3335340663123,9.154285074953691,5.154285074953691,908.3335340663123,3.0277784468877074,Possible
5159.558414101313,32.476665457903394,28.476665457903394,5159.558414101313,17.198528047004377,Possible
-4925.895763417133,19.586056019380322,15.586056019380322,4925.895763417133,16.419652544723775,Not possible
1064.9716128399034,22.126395498688826,18.126395498688826,1064.9716128399034,3.5499053761330113,Possible
1599.4826200342948,15.111069244529153,11.111069244529153,1599.4826200342948,5.331608733447649,Possible
2539.471119127268,16.407805759617215,12.407805759617215,2539.471119127268,8.464903730424227,Possible
2845.170875485064,39.042254617778624,35.042254617778624,2845.170875485064,9.483902918283546,Possible
-3799.902350131121,43.83470558580865,39.83470558580865,3799.902350131121,12.666341167103736,Possible
6087.950751252648,53.89448395637707,49.89448395637707,6087.950751252648,20.29316917084216,Possible
-4566.208604765479,34.74420458294122,30.744204582941222,4566.208604765479,15.220695349218264,Possible
-4305.453063504855,44.97517875895194,40.97517875895194,4305.453063504855,14.35151021168285,Possible
2302.090887767603,34.20395907337965,30.20395907337965,2302.090887767603,7.673636292558676,Possible
-3884.845214522384,26.22857141003211,22.22857141003211,3884.845214522384,12.949484048407948,Possible
1799.189887321836,14.170260777698111,10.170260777698111,1799.189887321836,5.9972996244061205,Possible
-2724.3053820719338,23.577832150993448,19.577832150993448,2724.3053820719338,9.081017940239779,Possible
7651.075756129999,41.27139842131724,37.27139842131724,7651.075756129999,25.503585853766662,Possible
-9058.596187421708,42.35622478878092,38.35622478878092,9058.596187421708,30.19532062473903,Possible
5906.831744835961,30.93873788669612,26.93873788669612,5906.831744835961,19.689439149453204,Possible
5116.7987036678915,28.18290928704401,24.18290928704401,5116.7987036678915,17.055995678892973,Possible
6605.6911769141525,54.38698229059877,50.38698229059877,6605.6911769141525,22.01897058971384,Possible
-1992.065711226383,19.741174805783807,15.741174805783807,1992.065711226383,6.640219037421277,Possible
-5915.106987658955,34.79723861131541,30.797238611315407,5915.106987658955,19.71702329219652,Possible
-3312.0692435205106,31.639158510204087,27.639158510204087,3312.0692435205106,11.040230811735036,Possible
-3877.7370658234845,19.256973886388963,15.256973886388963,3877.7370658234845,12.925790219411615,Possible
-8142.733387856657,40.84541109227821,36.84541109227821,8142.733387856657,27.142444626188855,Possible
4389.344788607379,38.216115585207206,34.216115585207206,4389.344788607379,14.63114929535793,Possible
2227.355671766653,20.297265774290636,16.297265774290636,2227.355671766653,7.424518905888843,Possible
1400.339762144043,16.32464374484265,12.32464374484265,1400.339762144043,4.66779920714681,Possible
-4781.304118022074,23.39364430284166,19.39364430284166,4781.304118022074,15.937680393406914,Possible
-4851.929639504237,22.647801347702462,18.647801347702462,4851.929639504237,16.173098798347453,Possible
-2985.6748263791983,26.98330706552986,22.98330706552986,2985.6748263791983,9.952249421263994,Possible
-5009.196911546149,33.582935131961264,29.582935131961264,5009.196911546149,16.697323038487163,Possible
4683.911087462994,19.536731670593454,15.536731670593454,4683.911087462994,15.61303695820998,Not possible
-4654.771689558031,22.000279025329345,18.000279025329345,4654.771689558031,15.515905631860102,Possible
1916.640702849339,16.673272384946937,12.673272384946937,1916.640702849339,6.38880234283113,Possible
-2011.4737653165055,12.520937521494108,8.520937521494108,2011.4737653165055,6.704912551055018,Possible
-4731.974794103904,46.178314575988914,42.178314575988914,4731.974794103904,15.77324931367968,Possible
3427.1869381471956,42.51023530693409,38.51023530693409,3427.1869381471956,11.423956460490652,Possible
5907.594302996921,25.83924552277798,21.83924552277798,5907.594302996921,19.69198100998974,Possible
-6021.6864010072495,41.664431843721516,37.664431843721516,6021.6864010072495,20.0722880033575,Possible
-6829.55747172168,25.680105175940312,21.680105175940312,6829.55747172168,22.765191572405598,Not possible
4951.163228942694,39.86980021756296,35.86980021756296,4951.163228942694,16.50387742980898,Possible
-4438.527775328458,44.794766983414796,40.794766983414796,4438.527775328458,14.795092584428193,Possible
-6518.945169282687,25.89714281764144,21.89714281764144,6518.945169282687,21.729817230942288,Possible
3235.320022078141,18.679671698190624,14.679671698190624,3235.320022078141,10.784400073593803,Possible
4507.016274793565,40.30384839802205,36.30384839802205,4507.016274793565,15.023387582645215,Possible
-3476.5059356046336,21.894349714697174,17.894349714697174,3476.5059356046336,11.588353118682113,Possible
955.8785442381918,10.593518980967517,6.5935189809675165,955.8785442381918,3.186261814127306,Possible
-2469.729605111875,23.4783754415975,19.4783754415975,2469.729605111875,8.232432017039583,Possible
5226.614743693912,34.84470459697656,30.844704596976563,5226.614743693912,17.422049145646373,Possible
2741.1867478159097,36.359977108632044,32.359977108632044,2741.1867478159097,9.137289159386366,Possible
1787.4780652248312,22.28223063179454,18.28223063179454,1787.4780652248312,5.958260217416104,Possible
-1609.884138967211,17.050320754676882,13.050320754676882,1609.884138967211,5.366280463224037,Possible
962.2407519884955,8.911763300874307,4.911763300874307,962.2407519884955,3.207469173294985,Possible
-1289.06672013564,14.811355934410233,10.811355934410233,1289.06672013564,4.2968890671188005,Possible
-6845.201871408953,28.64591932324447,24.64591932324447,6845.201871408953,22.817339571363174,Possible
6998.208544779086,29.132854744108258,25.132854744108258,6998.208544779086,23.327361815930285,Possible
2104.0672764531446,29.755877261888923,25.755877261888923,2104.0672764531446,7.013557588177148,Possible
1041.3654690036835,15.602634167307642,11.602634167307642,1041.3654690036835,3.4712182300122785,Possible
6207.396507816386,27.919818154085664,23.919818154085664,6207.396507816386,20.691321692721285,Possible
-8243.357301942082,39.43173137190015,35.43173137190015,8243.357301942082,27.477857673140274,Possible
3387.1410493295393,24.48798099059486,20.48798099059486,3387.1410493295393,11.290470164431797,Possible
-4992.771009546012,20.47703459606865,16.47703459606865,4992.771009546012,16.64257003182004,Not possible
940.7750567655007,9.061046027405816,5.0610460274058156,940.7750567655007,3.1359168558850024,Possible
1525.4398378959747,19.524334502382835,15.524334502382835,1525.4398378959747,5.084799459653249,Possible
-1765.7906787578809,18.912875240440435,14.912875240440435,1765.7906787578809,5.885968929192936,Possible
-1237.4688889054314,21.977351360239204,17.977351360239204,1237.4688889054314,4.124896296351438,Possible
-7355.458344337398,47.877394087066534,43.877394087066534,7355.458344337398,24.51819448112466,Possible
4836.927613535965,32.18511193886347,28.18511193886347,4836.927613535965,16.123092045119883,Possible
-4619.911910242722,38.97484424708368,34.97484424708368,4619.911910242722,15.39970636747574,Possible
5254.7305998542615,51.39649657422588,47.39649657422588,5254.7305998542615,17.515768666180872,Possible
-4755.049879560441,47.85120856567045,43.85120856567045,4755.049879560441,15.85016626520147,Possible
6403.991276213081,37.32947299264857,33.32947299264857,6403.991276213081,21.346637587376936,Possible
-3382.056523671187,33.92510491333809,29.92510491333809,3382.056523671187,11.273521745570623,Possible
-7569.022580463865,32.07117858923803,28.07117858923803,7569.022580463865,25.230075268212882,Possible
5650.889169337892,52.59248055288848,48.59248055288848,5650.889169337892,18.836297231126306,Possible
-4242.2287515048265,32.216731093934506,28.216731093934506,4242.2287515048265,14.140762505016088,Possible
-3506.3371147725265,17.53299613586599,13.53299613586599,3506.3371147725265,11.687790382575088,Possible
-5423.1381243614915,39.46633980506264,35.46633980506264,5423.1381243614915,18.07712708120497,Possible
3985.106629776276,25.09168488900824,21.09168488900824,3985.106629776276,13.28368876592092,Possible
1644.928335893692,16.260729526361022,12.260729526361022,1644.928335893692,5.483094452978974,Possible
3128.811143405334,16.10620717244802,12.10620717244802,3128.811143405334,10.42937047801778,Possible
-1489.3316283381223,11.05742571360869,7.057425713608691,1489.3316283381223,4.964438761127075,Possible
-2601.8354950432,16.239265680404664,12.239265680404664,2601.8354950432,8.672784983477333,Possible
3370.7645010479864,35.318445631956195,31.318445631956195,3370.7645010479864,11.235881670159955,Possible
-2763.9302402983526,22.3488567291583,18.3488567291583,2763.9302402983526,9.213100800994509,Possible
-1287.3227287048514,19.351470671533914,15.351470671533914,1287.3227287048514,4.291075762349505,Possible
-1955.2267044055789,32.39347634395089,28.393476343950887,1955.2267044055789,6.517422348018596,Possible
-1018.3387504401866,9.913734681471809,5.913734681471809,1018.3387504401866,3.3944625014672885,Possible
7443.751870860407,28.648352044524184,24.648352044524184,7443.751870860407,24.812506236201354,Not possible
-5644.634616874292,21.70139959476015,17.70139959476015,5644.634616874292,18.815448722914308,Not possible
4883.902605659348,49.711543955132704,45.711543955132704,4883.902605659348,16.279675352197827,Possible
3985.7919885910737,18.226591485342016,14.226591485342016,3985.7919885910737,13.28597329530358,Possible
5248.4402906236555,22.923965242669247,18.923965242669247,5248.4402906236555,17.49480096874552,Possible
-5584.799470619331,39.46818037960733,35.46818037960733,5584.799470619331,18.61599823539777,Possible
1641.8470730488145,26.07941067175433,22.07941067175433,1641.8470730488145,5.472823576829382,Possible
8154.408234640787,32.7109398997941,28.7109398997941,8154.408234640787,27.181360782135958,Possible
2361.6300638155612,20.259694378121207,16.259694378121207,2361.6300638155612,7.8721002127185375,Possible
-5629.147942021224,37.75123235189589,33.75123235189589,5629.147942021224,18.76382647340408,Possible
-1738.6636199297923,30.28747274752402,26.28747274752402,1738.6636199297923,5.795545399765974,Possible
-3879.490718887237,28.127609189006048,24.127609189006048,3879.490718887237,12.931635729624123,Possible
1171.310882390132,22.667960333348315,18.667960333348315,1171.310882390132,3.904369607967107,Possible
3794.4767081187974,30.065357498591244,26.065357498591244,3794.4767081187974,12.648255693729325,Possible
-3743.4859938654945,21.7854050665913,17.7854050665913,3743.4859938654945,12.478286646218315,Possible
-4695.781324246907,21.115765377472243,17.115765377472243,4695.781324246907,15.652604414156357,Possible
-8604.080142062456,40.089649851991645,36.089649851991645,8604.080142062456,28.680267140208187,Possible
7625.996035559891,35.751612223186505,31.751612223186505,7625.996035559891,25.419986785199637,Possible
2161.2277787358967,25.756716826145915,21.756716826145915,2161.2277787358967,7.204092595786322,Possible
7730.583604574845,46.92926881168111,42.92926881168111,7730.583604574845,25.76861201524948,Possible
-1760.9304676935672,16.49772202454722,12.497722024547219,1760.9304676935672,5.869768225645224,Possible
2139.1208987976447,23.318904489787904,19.318904489787904,2139.1208987976447,7.130402995992149,Possible
-8249.295949427767,44.4952308357307,40.4952308357307,8249.295949427767,27.497653164759225,Possible
-2044.8137011146841,18.60412709360723,14.604127093607229,2044.8137011146841,6.81604567038228,Possible
1518.3271950975366,11.92659729012674,7.92659729012674,1518.3271950975366,5.061090650325122,Possible
-1037.7170687329456,18.187343381931797,14.187343381931797,1037.7170687329456,3.4590568957764853,Possible
8725.547714571137,43.670731121301834,39.670731121301834,8725.547714571137,29.085159048570457,Possible
-7539.624928026294,40.68122412556599,36.68122412556599,7539.624928026294,25.132083093420977,Possible
-5459.531993613008,24.743153526138048,20.743153526138048,5459.531993613008,18.198439978710027,Possible
2260.525179934051,16.419484412255223,12.419484412255223,2260.525179934051,7.535083933113503,Possible
-5515.174391069738,34.36069225999793,30.360692259997933,5515.174391069738,18.383914636899124,Possible
4318.870503850994,47.916931571174544,43.916931571174544,4318.870503850994,14.396235012836648,Possible
6410.966474245164,33.44108733669372,29.44108733669372,6410.966474245164,21.369888247483882,Possible
-4824.073810268144,30.375503075484243,26.375503075484243,4824.073810268144,16.080246034227148,Possible
2045.9364226877324,20.49198343057172,16.49198343057172,2045.9364226877324,6.819788075625775,Possible
1896.816345507912,30.062774746893282,26.062774746893282,1896.816345507912,6.32272115169304,Possible
6302.39828805198,30.06879258692894,26.06879258692894,6302.39828805198,21.0079942935066,Possible
-2647.7408128628945,27.353832531604997,23.353832531604997,2647.7408128628945,8.825802709542982,Possible
4015.5419342263212,29.076548620558377,25.076548620558377,4015.5419342263212,13.385139780754404,Possible
2277.9062396282516,28.238880769302508,24.238880769302508,2277.9062396282516,7.593020798760839,Possible
4385.96725885676,28.459740364594424,24.459740364594424,4385.96725885676,14.619890862855867,Possible
3095.940095391324,29.06050888852501,25.06050888852501,3095.940095391324,10.31980031797108,Possible
3117.0933762262594,15.508085519858014,11.508085519858014,3117.0933762262594,10.390311254087532,Possible
-1945.9301917780765,21.897443575219445,17.897443575219445,1945.9301917780765,6.486433972593589,Possible
-4878.364128313548,20.702723520572505,16.702723520572505,4878.364128313548,16.26121376104516,Possible
1059.794428795233,9.974989261250192,5.974989261250192,1059.794428795233,3.53264809598411,Possible
1992.282865239611,15.51583209658709,11.51583209658709,1992.282865239611,6.640942884132037,Possible
-7494.38009126644,35.87091935228056,31.87091935228056,7494.38009126644,24.981266970888132,Possible
7793.064252930069,32.71255152474061,28.71255152474061,7793.064252930069,25.976880843100233,Possible
-3072.4353795676834,19.07743162966285,15.07743162966285,3072.4353795676834,10.241451265225612,Possible
4079.387538751699,46.95726131472842,42.95726131472842,4079.387538751699,13.597958462505664,Possible
-5907.717435550576,46.60349106190437,42.60349106190437,5907.717435550576,19.692391451835253,Possible
1862.3382588420543,12.904984794845241,8.904984794845241,1862.3382588420543,6.207794196140181,Possible
3479.6782688005837,29.253222590327855,25.253222590327855,3479.6782688005837,11.598927562668612,Possible
-4647.703812511647,28.259898149481337,24.259898149481337,4647.703812511647,15.49234604170549,Possible
-3199.432754898169,27.613800791332295,23.613800791332295,3199.432754898169,10.664775849660565,Possible
-786.8925668171462,8.286002360555088,4.286002360555088,786.8925668171462,2.6229752227238206,Possible
-3052.617746616068,16.357990447119466,12.357990447119466,3052.617746616068,10.175392488720227,Possible
-4978.179017390864,28.859472231692244,24.859472231692244,4978.179017390864,16.593930057969548,Possible
-4452.467610699319,45.024489296573535,41.024489296573535,4452.467610699319,14.841558702331064,Possible
-4038.031197736425,21.363189610881392,17.363189610881392,4038.031197736425,13.46010399245475,Possible
-2292.061760484234,26.93094803427329,22.93094803427329,2292.061760484234,7.6402058682807805,Possible
4796.431169502513,32.46847840506771,28.468478405067707,4796.431169502513,15.98810389834171,Possible
-1070.1526774299864,15.52353360019423,11.52353360019423,1070.1526774299864,3.567175591433288,Possible
-5445.954996620961,23.987959347413753,19.987959347413753,5445.954996620961,18.153183322069868,Possible
-2494.367667546059,28.067356996168947,24.067356996168947,2494.367667546059,8.314558891820196,Possible
2009.1117688781114,12.719590347081555,8.719590347081555,2009.1117688781114,6.697039229593705,Possible
-7653.971642565248,51.58169736447644,47.58169736447644,7653.971642565248,25.513238808550827,Possible
1422.8755561952305,18.831929042252128,14.831929042252128,1422.8755561952305,4.742918520650768,Possible
-4981.293995477658,26.104276845556825,22.104276845556825,4981.293995477658,16.60431331825886,Possible
-3847.2652989233798,30.426897887409833,26.426897887409833,3847.2652989233798,12.824217663077933,Possible
3054.945158763127,29.980172716979702,25.980172716979702,3054.945158763127,10.183150529210423,Possible
-2735.068914037786,23.476420455769503,19.476420455769503,2735.068914037786,9.116896380125953,Possible
3837.030993945238,20.481593084004214,16.481593084004214,3837.030993945238,12.790103313150794,Possible
5538.978133872019,27.974105315018264,23.974105315018264,5538.978133872019,18.463260446240064,Possible
-5977.864818462123,32.95322484937112,28.953224849371118,5977.864818462123,19.926216061540412,Possible
-943.5043188993751,20.60384735869475,16.60384735869475,943.5043188993751,3.1450143963312502,Possible
3552.974347969452,17.768906155985547,13.768906155985547,3552.974347969452,11.84324782656484,Possible
-6469.430601438371,29.354308352848058,25.354308352848058,6469.430601438371,21.564768671461238,Possible
1025.1997332137603,11.295293676530218,7.295293676530218,1025.1997332137603,3.4173324440458677,Possible
5716.460050176232,33.818193865750956,29.818193865750956,5716.460050176232,19.054866833920773,Possible
-2403.6025989236778,19.4323233018323,15.432323301832302,2403.6025989236778,8.012008663078927,Possible
-1410.1084213302688,19.324377279135486,15.324377279135486,1410.1084213302688,4.700361404434229,Possible
-4849.362681677639,22.657615527640957,18.657615527640957,4849.362681677639,16.164542272258796,Possible
1557.8942283546835,16.434580107316492,12.434580107316492,1557.8942283546835,5.1929807611822785,Possible
3877.2655593534805,39.51432826285922,35.51432826285922,3877.2655593534805,12.92421853117827,Possible
4648.100803696768,21.314288203591104,17.314288203591104,4648.100803696768,15.493669345655892,Possible
3553.945671193488,26.66547272726909,22.66547272726909,3553.945671193488,11.84648557064496,Possible
2540.967216685569,28.86440650298212,24.86440650298212,2540.967216685569,8.46989072228523,Possible
-1627.7249871523675,14.888146834946108,10.888146834946108,1627.7249871523675,5.425749957174558,Possible
3118.678493741586,30.40614544961973,26.40614544961973,3118.678493741586,10.39559497913862,Possible
5121.017875145273,27.982246780450108,23.982246780450108,5121.017875145273,17.070059583817578,Possible
2600.8466809565193,20.643380765701274,16.643380765701274,2600.8466809565193,8.66948893652173,Possible
-2156.841439471804,23.305908171576483,19.305908171576483,2156.841439471804,7.1894714649060125,Possible
2777.2954627747413,30.159308515934725,26.159308515934725,2777.2954627747413,9.25765154258247,Possible
-6138.825880930942,23.417267652582105,19.417267652582105,6138.825880930942,20.462752936436473,Not possible
-6524.18824440524,33.92180900785851,29.921809007858513,6524.18824440524,21.747294148017467,Possible
1499.8377051543157,13.630918185205237,9.630918185205237,1499.8377051543157,4.999459017181052,Possible
-4611.562491154763,41.2101780097892,37.2101780097892,4611.562491154763,15.371874970515876,Possible
3245.707996371365,24.895727737768876,20.895727737768876,3245.707996371365,10.819026654571216,Possible
-3381.7269792026386,33.981059860677895,29.981059860677895,3381.7269792026386,11.272423264008795,Possible
829.3285359389206,19.84602111545027,15.84602111545027,829.3285359389206,2.764428453129735,Possible
7524.289069842868,33.490327902935654,29.490327902935654,7524.289069842868,25.080963566142895,Possible
1957.9815548091417,19.08196281378136,15.08196281378136,1957.9815548091417,6.526605182697139,Possible
-3050.9368973797273,16.112943806252442,12.112943806252442,3050.9368973797273,10.169789657932425,Possible
-4634.534279263342,20.83113115916344,16.83113115916344,4634.534279263342,15.448447597544472,Possible
4396.408061602576,18.321439187039246,14.321439187039246,4396.408061602576,14.654693538675252,Not possible
2839.3167490397045,27.591951754310607,23.591951754310607,2839.3167490397045,9.464389163465682,Possible
-6213.393644357305,27.505731421615607,23.505731421615607,6213.393644357305,20.711312147857683,Possible
-1091.1912339143705,11.022381506117107,7.022381506117107,1091.1912339143705,3.6373041130479016,Possible
1329.7920870265993,22.62124812217759,18.62124812217759,1329.7920870265993,4.432640290088664,Possible
3521.7902204514744,17.282586074318328,13.282586074318328,3521.7902204514744,11.739300734838247,Possible
6765.251193736846,47.9325233625564,43.9325233625564,6765.251193736846,22.550837312456153,Possible
1385.7898279637323,11.056422952916957,7.056422952916957,1385.7898279637323,4.6192994265457745,Possible
-2704.2431129251777,23.139815917958348,19.139815917958348,2704.2431129251777,9.014143709750591,Possible
-3525.205437286027,31.04226915777999,27.04226915777999,3525.205437286027,11.750684790953423,Possible
-6198.151818865169,24.60461029381604,20.60461029381604,6198.151818865169,20.660506062883897,Not possible
1250.4603850624082,9.959883200585018,5.959883200585018,1250.4603850624082,4.168201283541361,Possible
-6387.653296039021,25.715316240305274,21.715316240305274,6387.653296039021,21.292177653463405,Possible
-5739.750569831598,21.344706086011332,17.344706086011332,5739.750569831598,19.13250189943866,Not possible
1991.436582715783,13.839340016428674,9.839340016428674,1991.436582715783,6.638121942385943,Possible
-2768.5048492034107,31.716107037371284,27.716107037371284,2768.5048492034107,9.228349497344702,Possible
-1802.9717869113956,23.057121525546417,19.057121525546417,1802.9717869113956,6.009905956371319,Possible
-5585.796769441202,26.848479161181416,22.848479161181416,5585.796769441202,18.619322564804005,Possible
5040.281650457064,46.262681547018275,42.262681547018275,5040.281650457064,16.80093883485688,Possible
-3788.9137473747664,27.29786152454449,23.29786152454449,3788.9137473747664,12.629712491249222,Possible
-3494.229990994155,21.25424752650167,17.25424752650167,3494.229990994155,11.64743330331385,Possible
-2477.083933075668,35.14134614151546,31.141346141515463,2477.083933075668,8.25694644358556,Possible
-2913.8858804303245,36.24785546129269,32.24785546129269,2913.8858804303245,9.712952934767749,Possible
4728.64723871945,41.05917050009937,37.05917050009937,4728.64723871945,15.762157462398166,Possible
1672.2283124645598,25.69495039477116,21.69495039477116,1672.2283124645598,5.5740943748818665,Possible
4151.476446494181,44.89055454124068,40.89055454124068,4151.476446494181,13.83825482164727,Possible
1343.9024729464377,20.29581588495487,16.29581588495487,1343.9024729464377,4.479674909821459,Possible
-3397.9369893408993,19.744368283348372,15.744368283348372,3397.9369893408993,11.326456631136331,Possible
-2180.7673593718473,26.759798779685244,22.759798779685244,2180.7673593718473,7.269224531239491,Possible
-4673.2904794052065,20.052626032247748,16.052626032247748,4673.2904794052065,15.577634931350689,Possible
1079.3348729430909,13.026668306323975,9.026668306323975,1079.3348729430909,3.597782909810303,Possible
-3506.1543642126862,28.679985539399986,24.679985539399986,3506.1543642126862,11.687181214042287,Possible
-1704.6908219863408,21.571478385712545,17.571478385712545,1704.6908219863408,5.682302739954469,Possible
-2866.7417711802823,25.453006610241317,21.453006610241317,2866.7417711802823,9.555805903934274,Possible
-3140.650419451419,28.279667445110032,24.279667445110032,3140.650419451419,10.46883473150473,Possible
4397.3466152809615,32.746315582332365,28.746315582332365,4397.3466152809615,14.657822050936538,Possible
-4684.456760654329,26.402033756851925,22.402033756851925,4684.456760654329,15.614855868847762,Possible
-2085.0442362607805,29.168372669929433,25.168372669929433,2085.0442362607805,6.950147454202602,Possible
3981.3396198515875,30.70097460881482,26.70097460881482,3981.3396198515875,13.271132066171958,Possible
-5258.899133044909,24.961347563230117,20.961347563230117,5258.899133044909,17.529663776816363,Possible
6430.632801175518,23.72761218689238,19.72761218689238,6430.632801175518,21.435442670585058,Not possible
2418.556636602165,17.433226274282173,13.433226274282173,2418.556636602165,8.061855455340549,Possible
-796.2099011302495,19.550048290195544,15.550048290195544,796.2099011302495,2.6540330037674984,Possible
